node_id,x,y
9584102246,6378.71,3129.27
9584102247,6051.35,3272.27
9584102248,5966.82,3308.51
9610108483,6844.97,3169.52
9695530873,3408.53,4692.87
9721605084,5968.7,2118.96
9721605085,6185.02,2004.29
9791424086,3315.3,2592.35
9907483911,8005.01,4116.89
993341018,6149.4,2531.52
9934577770,6678.68,1447.76
993665189,6990.2,2204.78
9936793088,5640.76,4799.23
cluster_10782939_340086040_533769764_533769766,1036.08,5397.38
cluster_11386320246_295406610,3076.63,2711.6
cluster_114197503_302857854,2904.28,3966.11
cluster_11970617681_1551209896,2339.18,4526.39
cluster_13130062297_13329700774_418993207_445219807_#1more,4534.26,5598.62
cluster_13329700753_340085933,4255.46,3600.27
cluster_1475177974_293956350_8241462469,5279.94,2612.86
cluster_1489279437_1489279440_1489279442_3241620189_#3more,7216.57,3579.58
cluster_15434372_4612010943_6091318476_6091318477,5334.32,3702.54
cluster_15434382_4674699479_4674699484_8893238440_#2more,8061.17,2262.63
cluster_1543766339_334325632,2898.51,1941.52
cluster_1551395091_5562961541,3169.83,4815.3
cluster_1573617449_4612010955_4614302186_4614303596,4673.04,3993.69
cluster_1575070783_4612010953_4614302185_6091318473,4954.97,3868.8
cluster_1575070792_4612010948_6091318468_6091318470,4818.87,3927.95
cluster_1575535670_1575535690_334326003_89228924,2097.35,2457.92
cluster_1592136105_4611993426_6835825384,6749.68,3061.54
cluster_1710899578_5562961547,3298.65,4814.46
cluster_1721795850_517706752,2578.0,1361.67
cluster_1944491020_481695415,3913.56,4247.93
cluster_21305999_310717158,7818.24,4238.69
cluster_2144935908_416273779,8037.78,2427.14
cluster_2306411109_420326577,6173.98,2512.15
cluster_2465719590_2465719595_293459038,1784.88,2086.14
cluster_2469488290_306013490,4458.75,1498.46
cluster_250197382_338849141_6389831235,3700.2,5066.66
cluster_251576066_2614057273_2614057276_2614057277_#5more,2752.97,4165.91
cluster_251576070_309711638,3329.57,4505.02
cluster_251817694_3144361905_4711821578_8891450375_#1more,4053.62,1978.88
cluster_255942734_4612010949_6091318466_6091318467,4492.78,4074.24
cluster_256993284_4612010951_4614303589_6091318462,4324.4,4178.01
cluster_256993752_481695401_533789219_533789220,2577.22,5206.52
cluster_260316116_340086006_481695404_481695407,2388.39,4705.49
cluster_261687171_4318791396_4611982702_6538855870,7516.72,2457.51
cluster_267812666_533789218,2514.43,5232.38
cluster_267812728_335616696,2022.72,5796.78
cluster_280645653_310717282,6474.91,4205.88
cluster_282813679_340086008,2075.52,4877.32
cluster_283267449_334325585,1227.08,3717.94
cluster_286306354_340086015,1795.72,5183.55
cluster_286311093_334325650_4907687396_4907687397,3411.51,1626.87
cluster_287356562_334325617,2322.61,2304.68
cluster_287356568_4614303593,5664.36,3564.65
cluster_290577261_541208434,5726.05,1893.94
cluster_290577265_541208444_8105157841,5904.41,2141.81
cluster_292190578_8881861579_8881861591,5131.02,1983.44
cluster_292190580_4711835381_4711856130_4711856131,4605.84,1575.88
cluster_292443711_334325581,1072.13,4018.12
cluster_293815262_334325599,1706.04,2942.43
cluster_294298830_340433787,3893.09,4276.2
cluster_295144473_481695380,2028.97,2270.44
cluster_295144813_334325596,1543.84,3208.2
cluster_295144862_339573894,3931.5,3712.8
cluster_295144875_295144877,5782.41,1971.71
cluster_295175045_340086020,1548.49,5244.1
cluster_295175096_533769763,919.09,5338.1
cluster_295406695_4612010940_4614302181_6091318478,5506.8,3631.69
cluster_295699948_442755845_8905696885,7382.46,2836.85
cluster_298513384_6835868988,6696.21,2971.6
cluster_298585004_4318773467_4611981573_4611982703,7249.12,2627.77
cluster_299045554_299045555_8637330184,3916.95,3917.6
cluster_299089253_392900721,7865.45,4791.25
cluster_300707134_300707139,2195.28,2704.16
cluster_302857895_336984590,3527.64,3596.73
cluster_306201556_339271925_339271926_340085904_#1more,3917.52,3530.85
cluster_306201559_340085876,4003.64,3361.11
cluster_308232139_339573893,3820.32,3689.43
cluster_308232170_339573892,3713.29,3663.3
cluster_309711635_338450163,3988.35,3603.11
cluster_334325593_84075613,1423.6,3395.71
cluster_334325602_82831071,1814.76,2765.98
cluster_334623747_334623751,6261.95,1904.81
cluster_336984543_340085925,3685.58,3368.67
cluster_338450190_340085892,4367.39,3802.28
cluster_338450310_340085901,4071.78,3645.65
cluster_338450314_412689899,4121.0,3669.36
cluster_338450317_7617097819,4267.6,3742.58
cluster_339271915_339271936,3616.62,3466.5
cluster_345084660_345084663,4581.35,3615.81
cluster_363717360_412684304,6902.69,5513.9
cluster_376119854_418996073_8190304826,7210.94,3864.03
cluster_392323913_4318773456_4611981570_6835868990,7036.92,2771.96
cluster_412689897_6302226011_6302226012,4199.62,3706.94
cluster_416197277_8905697076,7944.63,2476.78
cluster_418988971_442399961,5640.76,3084.88
cluster_420326593_420326614,5362.19,4386.01
cluster_5562961553_6928676075,3455.46,4766.58
